IsFraud;UserId;Age;RegWeekDay;RegHour;BranchId;MobileFlag;TVFlag;RegistrationId;FamilyStatusId;SexualityId;TrackingcodeFlag;ResidenceCountryId;EmailHostID;IpCountryId;RegCountryEqualsIpCountryFlag
0;84692;48;4;22;LM;0;0;94;1;1;0;53;FG;QR;1
0;67307;37;6;19;UV;0;0;801;1;1;0;25;FG;GI;1
0;59709;48;2;23;KL;0;0;3926;1;1;0;53;CD;QR;1
1;30152;27;1;22;FE;0;0;1988;1;1;1;36;KL;JG;1
1;27138;30;3;8;OP;0;1;809;1;1;1;16;KL;NJ;0
1;66738;51;6;2;OP;1;0;3980;3;1;0;16;KL;NJ;0
1;77277;34;0;11;AC;1;0;3771;1;1;0;5;KL;RT;0
0;19690;40;4;18;UW;0;0;247;1;1;0;43;KL;MK;1
0;51362;34;5;5;KL;0;0;831;1;1;0;53;FG;QR;1
1;91889;29;1;9;WX;0;0;755;1;1;1;45;DE;AA;0
0;18188;34;1;22;OP;0;0;809;2;1;0;16;KL;DA;1
0;18521;34;2;16;AB;0;0;4054;2;1;0;44;CD;FG;1
0;84208;43;3;23;CE;0;0;804;2;1;0;14;CD;BW;1
1;93242;30;2;23;EG;0;0;1066;1;1;1;6;GH;AA;0
1;85803;28;6;10;OP;0;0;809;1;1;1;16;DE;NJ;0
1;93857;25;3;18;WX;0;0;755;1;1;1;8;FG;BW;0
1;61887;30;6;5;EF;0;0;4017;1;1;0;1;FG;HI;1
0;7125;34;6;5;BC;0;0;246;1;1;0;44;CD;FG;1
0;103384;51;2;5;KL;0;0;3926;3;1;0;53;CD;QR;1
1;19566;28;4;15;FE;0;0;1988;1;1;1;36;KL;NJ;0
1;82021;29;0;14;WX;0;0;755;1;1;1;14;KL;NJ;0
0;40579;52;2;0;UW;0;0;247;1;1;0;43;CD;MK;1
0;111539;25;0;18;VW;0;0;234;1;3;0;25;FG;GI;1
1;72044;33;6;15;IK;0;0;105;1;1;1;7;AB;CE;0
0;84872;31;5;3;TV;0;0;827;1;1;0;43;AB;MK;1
1;80083;29;4;19;WX;0;0;755;1;1;1;8;KL;AA;0
0;95470;44;5;17;DF;0;0;160;3;1;0;14;KL;BW;1
1;41278;65;2;20;DE;0;0;92;1;1;1;2;KL;DA;0
1;108330;28;2;10;QS;0;0;101;1;1;1;31;KL;UV;0
0;79563;23;3;20;FE;0;0;1988;1;1;0;36;FG;JG;1
1;51831;33;5;18;WX;0;0;755;1;1;1;8;KL;NJ;0
0;13195;38;5;2;TU;0;0;826;2;1;0;4;AB;WX;1
0;114579;55;6;15;WX;0;0;755;1;1;0;8;BC;UW;1
1;23557;32;4;20;WX;0;0;755;1;1;1;8;KL;AW;0
1;105306;30;4;22;WX;0;0;755;1;1;1;8;KL;UW;1
1;68926;33;2;6;XA;0;0;781;1;1;1;12;KL;NJ;0
1;85697;28;6;6;WX;0;0;755;1;1;1;8;DE;AA;0
0;46918;31;5;9;AC;0;0;1;1;1;1;5;KL;CX;0
1;91527;90;0;21;WX;0;0;755;1;1;0;8;FG;UW;1
1;78972;25;2;21;WX;0;0;755;1;1;0;8;IJ;UW;1
0;36743;42;4;11;WX;1;0;2014;3;1;0;8;JK;UW;1
1;98309;28;2;13;CD;0;0;812;1;1;1;2;IJ;AA;0
0;94234;43;4;4;WX;0;0;755;3;1;1;8;IJ;UW;1
0;43654;43;6;19;KL;0;0;831;1;1;0;53;CD;QR;1
0;10863;53;0;4;AB;0;0;912;2;1;0;44;KL;FG;1
1;65673;33;4;17;WX;0;1;755;1;1;1;8;JK;UW;1
0;346;25;0;19;CE;0;0;3626;1;1;0;14;CD;BW;1
1;30579;30;2;12;OP;0;0;1;1;1;1;16;DE;UW;0
1;67792;30;0;12;XA;0;0;781;1;1;1;12;KL;NJ;0
1;59147;28;2;1;XB;0;0;83;1;1;1;8;KL;AW;0
0;70656;18;4;14;CD;1;0;3751;1;1;1;2;AB;IJ;1
0;8285;42;1;15;KL;0;0;831;3;1;1;53;CD;OK;0
1;62122;35;6;13;KJ;0;0;824;1;1;1;1;KL;NJ;0
0;13103;33;4;22;UV;0;0;801;1;1;0;25;FG;GI;1
0;19769;44;4;21;TV;0;0;827;1;1;0;43;CD;MK;1
1;40244;28;1;16;AC;0;0;811;1;1;1;5;KL;CX;0
0;110355;44;5;18;HJ;0;0;817;1;1;0;7;CD;RT;1
0;114731;25;6;21;KL;0;0;3926;1;1;0;53;CD;QR;1
0;48102;36;6;22;GF;0;0;228;1;1;0;36;FG;JG;1
1;80969;26;6;0;XB;0;0;83;1;2;1;8;KL;UW;1
1;47069;31;5;14;UV;0;0;801;1;1;1;25;IJ;US;0
0;27483;43;3;23;VW;0;0;234;1;1;0;25;FG;GI;1
1;75914;28;5;12;WX;0;0;755;1;1;1;8;GH;CX;0
1;45784;34;3;16;HJ;0;0;817;1;1;1;3;EF;CE;0
0;96327;23;6;18;UW;0;0;247;1;1;0;43;CD;MK;1
1;47566;43;6;5;QP;0;0;1065;1;1;1;18;KL;NJ;1
1;77478;32;0;15;VX;0;0;807;1;1;1;10;HI;AW;0
0;75045;35;4;5;UW;0;0;247;1;1;0;43;FG;MK;1
1;54659;35;2;19;PQ;0;0;93;1;1;1;16;KL;UW;0
0;24657;34;6;14;KL;0;0;1989;2;1;0;53;CD;QR;1
0;66140;30;5;11;AC;0;0;811;1;1;1;5;DE;CX;0
0;63171;35;0;22;CD;1;0;3751;3;1;0;2;BC;IJ;1
0;10213;25;5;19;KL;0;0;831;1;1;1;53;FG;QR;1
0;89920;53;5;16;BC;0;0;246;1;1;0;44;AB;FG;1
0;17812;55;1;6;HJ;0;0;817;1;1;0;7;FG;RT;1
1;87758;30;2;11;HJ;0;0;817;1;1;0;7;DE;RT;1
0;31945;30;4;19;LM;0;0;161;2;1;0;53;AB;QR;1
1;40451;34;1;21;PR;0;0;802;1;1;1;15;KL;AW;0
1;50923;30;4;14;WX;0;0;755;1;1;1;8;KL;XU;0
1;87633;46;2;8;WX;0;0;755;1;1;1;8;KL;UW;1
0;75811;43;5;9;CD;0;0;895;1;1;0;2;FG;IJ;1
1;27915;28;4;17;EG;0;0;1066;1;1;1;6;GH;UW;0
0;15972;43;4;21;TV;0;0;827;1;1;0;43;AB;MK;1
0;62361;43;6;19;LM;0;0;161;1;1;0;53;CD;QR;1
1;113982;31;5;15;OP;0;0;809;1;1;1;4;KL;NJ;0
0;73144;34;1;9;UV;0;0;801;2;1;0;25;FG;GI;1
0;56871;41;5;19;CE;0;0;804;3;1;0;14;CD;BW;1
0;44232;78;0;19;XB;0;0;152;3;1;0;8;JK;UW;1
0;46048;23;3;22;WX;1;0;2014;1;1;0;8;CD;UW;1
1;74436;27;3;8;VX;0;0;807;2;1;1;10;KL;AW;0
1;94188;27;4;2;XB;0;0;83;1;1;1;43;KL;NJ;0
0;9602;36;4;10;CE;0;0;3007;1;1;0;14;CD;BW;1
0;26383;40;1;23;PR;0;0;802;1;1;0;31;AB;RQ;1
0;95706;43;6;0;UV;0;0;801;1;1;0;25;FG;GI;1
1;37355;26;5;4;XA;0;0;781;1;2;1;12;GH;CX;0
1;74976;45;4;2;OP;1;0;3980;2;1;0;16;KL;UW;0
0;46904;19;5;8;PQ;0;0;93;1;1;0;16;CD;DA;1
0;44726;73;1;17;BC;0;0;246;3;1;0;44;CD;FG;1
1;73746;29;2;8;CE;0;0;804;1;1;1;14;IJ;IH;0
0;36439;41;3;17;UV;0;0;801;1;1;0;25;FG;GI;1
0;26702;49;2;15;LM;0;0;161;2;1;0;53;CD;BX;0
1;89105;35;4;14;VW;0;0;233;1;1;0;25;FG;GI;1
1;68992;30;2;10;WX;0;0;1;1;1;1;8;FG;UW;1
1;85107;19;5;12;OP;0;1;809;2;1;0;16;FG;DA;1
1;40474;33;1;21;MN;0;0;1998;1;1;1;40;CD;CX;0
1;93527;29;3;9;WX;0;0;755;1;1;0;8;GH;US;0
1;36672;48;4;6;XB;0;0;83;3;1;1;8;KL;UW;1
0;95948;41;6;8;GF;0;0;228;1;1;0;36;FG;JG;1
0;15526;46;3;19;KL;0;0;831;3;1;0;53;AB;QR;1
1;108317;52;2;10;WX;0;0;755;2;1;1;2;HI;FC;0
0;91298;34;0;15;LM;0;0;161;2;1;0;53;CD;QR;1
0;26768;37;2;17;CE;0;0;3007;3;1;0;14;CD;BX;0
1;4662;30;1;8;KJ;0;0;824;1;1;1;15;KL;NJ;0
1;47077;38;5;14;HJ;0;0;817;1;1;0;40;CD;CE;0
0;70197;46;3;20;PR;0;0;802;3;1;0;31;KL;RQ;1
1;90028;32;5;17;GH;0;0;813;1;1;1;7;CD;PM;0
0;18544;21;2;17;LM;0;0;94;1;1;0;53;AB;QR;1
1;86571;31;0;12;XB;0;0;83;1;1;1;8;DE;CX;0
1;72663;38;0;15;IK;0;0;105;1;1;1;7;KL;CE;0
1;87133;33;1;12;OP;0;0;809;1;1;1;16;KL;UW;0
1;100917;26;5;23;KM;0;0;1999;1;1;1;46;GH;NJ;0
1;100022;47;4;16;FE;0;0;927;1;3;0;36;FG;JG;1
0;12745;49;4;0;PR;0;0;802;1;1;0;31;CD;RQ;1
1;110376;28;5;19;WX;0;0;755;1;1;1;8;HI;QR;0
1;74156;31;2;22;WX;0;0;755;1;1;1;8;EF;AW;0
1;54182;43;2;3;VX;0;0;807;3;1;1;8;HI;IH;0
1;99661;31;4;6;BD;0;0;104;1;1;1;5;KL;NJ;0
1;106846;25;0;2;KM;0;0;1;1;1;1;16;DE;NJ;0
0;62295;34;6;17;GF;0;0;228;1;1;0;36;FG;JG;1
1;85114;33;5;13;WX;0;1;755;1;1;1;8;HI;NJ;0
1;32912;28;6;2;CD;0;0;895;1;1;1;2;CD;NJ;0
0;7971;58;0;23;CE;1;0;3765;1;1;0;14;AB;BW;1
0;28717;33;6;8;GH;0;0;813;1;1;0;3;CD;MN;1
0;76199;27;5;22;CB;0;0;107;1;1;0;12;CD;CA;1
1;66678;33;6;1;TV;0;0;827;1;1;1;43;AB;AW;0
1;105668;29;5;12;GH;0;0;813;1;1;1;3;KL;XU;0
1;1100;30;2;1;LK;0;0;106;1;1;1;10;KL;AA;0
1;67104;29;6;13;MN;0;0;1998;1;1;1;40;KL;NJ;0
0;6790;56;5;13;LM;0;0;94;1;1;0;53;CD;QR;1
1;103424;56;2;7;WX;0;0;755;1;1;1;8;KL;UW;1
1;14437;28;1;0;FE;0;0;1988;1;1;1;36;KL;RT;0
0;94174;38;4;1;TV;0;0;827;1;1;0;4;AB;MK;1
1;55332;33;3;19;XA;0;1;781;1;1;1;12;KL;DA;0
0;18591;25;2;19;GH;0;0;813;1;1;0;3;CD;MN;1
0;44965;42;2;0;KL;0;0;831;3;1;0;53;CD;QR;1
0;57911;33;0;0;UW;0;0;247;2;1;0;43;AB;MK;1
0;42349;25;4;15;CE;0;0;3626;1;1;0;14;CD;BW;1
0;67115;19;6;14;BD;0;0;104;1;1;0;5;AB;HJ;1
0;96212;27;6;16;UW;0;0;247;1;1;0;43;CD;MK;1
0;81356;39;6;12;BC;0;0;246;2;1;0;44;CD;FG;1
1;104907;36;4;9;WX;0;0;755;1;1;0;8;FG;UW;1
1;107407;31;0;21;CE;0;0;898;1;1;1;14;KL;RT;0
1;62639;29;0;5;WX;0;0;755;1;1;1;8;DE;NJ;0
1;99022;31;3;9;KM;0;0;1999;2;1;1;47;AB;NJ;0
1;111736;42;1;2;WX;1;0;7;1;1;1;8;KL;UW;1
0;95049;26;5;7;UW;0;0;247;1;1;0;43;CD;MK;1
0;22507;28;2;21;LM;0;0;161;1;1;0;53;CD;QR;1
1;102954;23;1;15;KL;0;0;831;1;1;0;53;AB;QR;1
1;108584;33;2;19;OP;0;0;809;3;1;1;16;KL;UW;0
1;98431;28;2;16;WX;0;0;755;1;1;1;8;DE;NJ;0
0;26061;29;1;14;PR;1;0;3856;1;1;1;31;KL;AA;0
1;449;28;0;23;BD;0;0;104;1;1;1;36;KL;NJ;0
0;6570;50;5;2;LM;0;0;161;2;1;0;53;CD;QR;1
1;70460;26;4;7;KJ;0;0;824;1;1;1;15;GH;NJ;0
1;11247;30;1;0;HJ;0;0;817;1;1;0;31;EF;CE;0
0;24538;27;6;11;GF;0;0;228;3;1;0;36;FG;JG;1
1;78728;45;2;14;AC;1;0;3771;2;1;0;5;KL;UW;0
1;50825;28;4;10;VX;0;0;807;1;1;1;10;KL;NJ;0
1;91748;28;1;2;KJ;0;0;824;1;1;1;15;GH;NJ;0
1;4688;30;1;9;CD;0;0;812;1;1;0;2;KL;NJ;0
1;86509;34;0;10;CD;0;0;812;1;1;1;2;FG;NJ;0
0;13033;20;4;18;WX;0;0;2649;1;1;0;8;CD;UW;1
0;19263;71;3;22;AB;0;0;825;3;1;0;44;AB;FG;1
1;102748;31;1;9;HI;0;0;96;1;1;1;3;KL;NJ;0
1;68612;27;1;18;OP;0;0;809;1;1;1;16;IJ;AA;0
1;17263;31;0;7;WX;0;0;755;1;1;1;8;KL;NJ;0
1;1632;29;3;0;LM;0;0;94;1;1;1;53;GH;EF;0
0;4193;59;0;14;KL;0;0;831;1;1;0;53;FG;QR;1
1;55642;29;4;5;WX;0;0;1;1;1;1;8;GH;AW;0
0;10047;44;5;12;UV;0;0;801;3;1;0;25;FG;GI;1
1;28766;28;6;11;CD;0;0;812;1;1;1;2;KL;NJ;0
1;56236;28;4;23;OP;0;0;809;1;1;1;8;KL;NJ;0
0;54014;44;1;20;UW;0;0;247;1;1;0;43;CD;MK;1
1;109782;30;4;18;WX;0;0;755;1;1;1;8;DE;NJ;0
0;82265;50;0;22;QS;0;0;159;1;1;0;31;FG;RQ;1
1;55926;29;4;15;OP;0;0;809;1;1;1;16;DE;AW;0
0;21457;35;0;21;TV;0;0;3327;3;1;0;43;CD;MK;1
0;19774;38;4;21;LM;0;0;94;3;1;0;53;AB;QR;1
1;99546;27;4;1;VW;0;0;233;1;1;1;25;KL;NJ;0
0;63231;21;1;0;UW;0;0;247;1;1;0;43;CD;MK;1
0;16409;36;5;17;KL;0;0;831;1;1;0;53;CD;QR;1
1;91689;29;1;0;WX;0;0;755;1;1;1;16;KL;NJ;0
0;23842;43;5;12;HJ;0;0;3921;1;1;0;7;CD;RT;1
0;11820;38;2;11;TV;0;0;3327;2;1;0;43;CD;MK;1
0;61742;27;6;2;TU;0;0;826;3;1;0;4;AB;WX;1
0;8881;50;2;20;KL;0;0;831;2;1;0;53;CD;QR;1
1;85348;24;5;17;QP;0;0;4596;1;1;1;5;KL;LK;0
1;91606;43;0;23;WX;0;1;755;1;1;1;8;KL;UW;1
1;7115;30;6;4;HJ;0;0;817;1;1;0;16;EF;CE;0
0;31408;23;3;16;OP;0;1;809;1;1;0;16;BC;DA;1
0;41823;34;3;18;UW;0;0;247;1;1;0;43;CD;MK;1
0;45165;27;2;13;CE;0;0;804;1;1;0;14;CD;BW;1
0;73867;40;2;12;KL;0;0;1989;3;1;0;53;CD;QR;1
1;41510;27;3;2;PR;0;0;802;1;1;1;31;KL;CX;0
0;1177;43;2;8;LM;0;0;161;2;1;0;53;CD;QR;1
0;25861;34;1;4;LM;0;0;161;1;1;0;53;CD;QR;1
1;91038;31;0;4;WX;0;0;755;1;1;1;8;KL;IH;0
0;71129;40;5;5;TU;0;0;826;3;1;0;4;KL;WX;1
1;53208;27;0;19;XA;0;0;781;1;1;1;12;KL;AA;0
0;1739;45;3;8;TV;0;0;3327;3;1;0;43;CD;MK;1
0;106216;35;6;9;KL;0;0;1989;3;1;0;53;CD;QR;1
0;112853;35;3;17;PR;1;0;3856;2;1;0;31;AB;RQ;1
1;81773;30;0;3;KM;0;0;1999;1;1;1;18;KL;NJ;0
1;19744;29;4;20;AC;0;0;811;1;1;0;5;AB;HJ;1
1;37961;28;5;20;IH;0;0;1993;1;1;1;20;HI;AW;0
0;97841;26;1;22;UW;0;0;247;1;1;0;43;CD;MK;1
1;52955;33;0;12;WX;0;0;755;1;1;1;8;KL;AW;0
0;11339;30;1;5;CE;0;0;3007;1;1;0;14;AB;BW;1
0;112443;26;2;23;UW;0;0;247;3;1;0;43;CD;MK;1
1;80894;42;5;21;WX;0;1;755;2;1;1;8;KL;UW;1
1;57167;34;6;4;AC;1;0;3771;2;1;0;5;KL;XB;0
1;97771;28;1;20;QP;0;0;4596;1;1;1;1;HI;IJ;0
1;34913;33;1;15;XB;0;0;83;1;1;1;8;KL;UW;1
0;23219;28;4;3;KL;0;0;831;1;1;0;53;CD;QR;1
1;78054;29;1;12;CE;0;0;804;1;1;1;14;IJ;UW;0
0;26341;35;1;22;WX;0;0;748;3;1;0;8;BC;UW;1
1;61204;28;5;9;QR;0;0;808;1;1;0;7;EF;CE;0
0;68533;47;1;16;VW;0;0;233;1;1;0;25;FG;GI;1
0;75517;59;4;22;LM;0;0;161;3;1;0;53;FG;QR;1
0;32166;43;5;3;WX;1;0;2014;3;1;0;8;JK;UW;1
0;96211;34;6;16;LM;0;0;161;1;1;0;53;CD;QR;1
0;90057;42;5;18;LM;0;0;94;3;1;0;53;AB;QR;1
0;48878;34;1;2;BC;0;0;246;2;1;0;44;CD;FG;1
0;2828;44;5;4;CE;0;0;3471;1;1;0;18;CD;KM;0
0;58557;28;1;0;UW;0;0;247;3;1;0;43;EF;MK;1
0;65713;21;4;18;AC;0;0;811;1;1;0;5;EF;HJ;1
0;12042;43;2;20;LM;0;0;94;1;1;0;53;CD;QR;1
0;106229;25;6;10;WX;0;0;755;2;1;0;8;FG;UW;1
1;61260;30;5;12;WX;0;0;755;1;1;1;8;HI;AW;0
0;4649;34;1;7;TU;0;0;826;1;1;0;4;CD;WX;1
0;105389;20;5;0;TV;0;0;827;1;1;0;43;CD;MK;1
0;38673;47;6;16;WX;0;0;755;3;1;0;8;IJ;UW;1
1;60674;29;4;14;KL;0;0;831;1;1;1;53;KL;AW;0
1;9295;23;3;19;OP;0;0;809;2;1;0;16;FG;DA;1
1;65892;30;5;0;WX;0;0;755;1;1;1;8;DE;NJ;0
1;26186;27;1;18;QP;0;0;1065;1;1;1;18;KL;NJ;1
0;10984;40;0;14;WX;0;0;755;3;1;0;8;BC;UW;1
1;61901;35;6;6;AC;1;0;3771;2;1;0;5;KL;UW;0
0;18284;37;2;2;LM;0;0;94;3;1;0;53;CD;QR;1
0;41876;37;3;20;LM;0;0;161;1;1;0;53;AB;QR;1
1;6035;27;4;0;XA;0;0;781;1;1;1;12;KL;EF;0
1;74204;33;2;23;LN;0;0;236;1;1;1;31;HI;NJ;0
1;113223;24;4;9;WX;0;0;755;1;1;1;8;KL;UW;1
0;19302;26;4;0;AB;0;0;912;1;1;1;44;AB;FG;1
0;79288;36;3;11;WX;0;0;2649;3;1;0;8;AB;UW;1
1;548;25;1;2;OP;0;0;809;1;1;1;16;KL;AA;0
1;25338;35;0;14;WX;0;0;755;1;1;1;8;KL;UW;1
0;110528;40;6;0;UW;0;0;247;3;1;0;43;AB;MK;1
1;83496;29;2;19;LK;0;0;106;1;1;1;15;GH;NJ;0
1;29014;31;6;18;AC;0;0;811;1;1;1;5;HI;AA;0
1;76508;29;6;11;OP;0;0;809;1;1;1;16;DE;UW;0
0;88001;41;2;18;AC;0;0;811;1;1;0;5;FG;HJ;1
1;86284;28;6;22;CD;0;0;812;1;1;1;2;KL;AA;0
1;47741;38;6;12;PQ;0;0;93;2;1;1;16;KL;UW;0
0;29079;31;6;21;AB;0;0;825;2;1;0;44;CD;FG;1
1;102334;49;0;20;CD;0;0;812;3;1;1;2;KL;UW;0
1;78520;26;2;8;XB;0;0;83;1;1;1;8;KL;UW;1
1;67188;29;6;15;GH;0;0;813;1;1;1;3;CD;AA;0
1;63553;39;1;15;EG;0;0;908;1;1;1;6;KL;CX;0
1;68786;20;1;23;WX;0;0;755;1;1;0;8;GH;UW;1
0;14232;33;0;16;QR;1;0;3770;1;1;0;16;KL;PR;0
0;48100;22;6;22;UW;0;0;247;1;1;0;43;CD;MK;1
1;40397;34;1;20;TV;0;0;827;1;1;1;43;CD;CX;0
1;88218;28;3;2;XB;0;0;83;1;1;1;8;KL;NJ;0
0;114253;39;6;0;UW;0;0;247;1;1;0;43;AB;MK;1
0;46684;31;4;22;BC;0;0;246;1;1;0;44;AB;FG;1
0;54223;34;2;5;TU;0;0;826;1;1;0;4;CD;WX;1
1;8715;31;2;12;WX;0;0;755;1;1;1;8;DE;AW;0
0;15998;30;4;22;WX;0;0;755;2;1;1;8;BC;UW;1
1;1385;29;2;16;DF;0;0;98;1;1;1;14;GH;EF;0
1;28826;30;6;13;HJ;0;0;817;1;1;0;7;BC;RT;1
1;39287;25;0;14;CD;0;0;812;1;2;0;2;BC;IJ;1
0;84960;34;5;8;AB;0;0;825;1;1;0;44;CD;FG;1
0;30599;46;2;13;CE;0;0;3007;1;1;0;14;CD;BW;1
1;25258;27;0;11;PR;0;0;802;1;1;1;31;KL;AA;0
0;43621;44;6;18;FE;0;0;927;1;1;0;36;FG;JG;1
1;51759;27;5;17;WX;0;0;755;1;1;1;8;DE;AA;0
1;87773;31;2;11;WX;0;0;755;1;1;1;8;DE;NJ;0
0;34490;33;0;23;UW;0;0;247;1;1;1;43;GH;QN;0
1;7082;30;6;2;HJ;0;0;817;1;1;0;7;EF;CE;0
1;77586;19;0;18;XB;0;0;152;1;2;0;8;CD;UW;1
1;109227;29;3;20;OP;0;1;809;1;1;1;16;HI;QR;0
1;67970;34;0;17;KJ;0;0;824;1;1;1;15;GH;CX;1
0;97045;43;0;19;UW;0;0;247;1;1;0;43;CD;MK;1
0;54215;46;2;5;LM;0;0;161;3;1;0;53;CD;QR;1
1;61308;30;5;13;WX;0;0;755;1;1;1;8;DE;CX;0
1;65766;28;4;20;AB;0;0;825;1;1;0;44;CD;FG;1
0;36580;27;4;0;LM;0;0;94;1;1;0;53;CD;QR;1
1;66908;31;6;9;IH;0;0;1993;1;3;1;45;FG;PM;1
1;95464;29;5;17;WX;0;0;755;1;1;1;8;JK;UW;1
0;18954;59;3;13;HJ;0;0;817;3;1;0;7;FG;RT;1
0;112448;44;2;23;DF;0;0;98;1;1;0;14;KL;BW;1
0;100794;39;5;19;UV;0;0;801;3;1;0;25;FG;GI;1
0;95481;52;5;17;VW;0;0;233;1;1;0;25;FG;GI;1
0;30327;43;2;3;UW;0;0;247;1;1;1;43;CD;MK;1
0;38549;40;6;12;XB;0;0;83;1;1;0;8;JK;UW;1
0;37592;42;5;12;PR;0;0;901;2;1;0;31;FG;RQ;1
0;71132;45;5;5;UW;0;0;249;3;1;0;43;AB;MK;1
1;44916;29;1;23;LK;0;0;106;1;1;1;15;GH;AA;0
1;5064;34;2;1;OP;0;0;1;1;1;1;16;KL;UV;0
1;16458;38;5;19;WX;0;0;755;3;1;1;8;KL;UW;1
1;38938;26;6;22;AC;0;0;811;1;1;1;5;DE;AA;0
0;11815;48;2;10;XB;0;0;152;1;1;0;8;KL;UW;1
0;72551;43;0;12;LM;0;0;94;3;1;0;53;CD;QR;1
0;10451;37;6;10;PR;0;0;901;3;1;0;31;FG;RQ;1
0;88848;43;4;2;BC;0;0;246;1;1;0;44;CD;FG;1
1;106336;29;6;12;WX;0;0;755;1;1;1;8;KL;UW;1
0;4294;50;0;17;UW;0;0;247;3;1;0;43;CD;MK;1
1;102353;35;0;20;GH;0;0;813;1;1;1;3;GH;UW;0
1;5147;29;2;5;WX;0;0;755;1;1;1;8;FG;UW;1
0;29087;19;6;21;UV;0;0;801;1;1;0;25;AB;GI;1
0;43414;67;6;9;GF;0;0;228;2;1;0;36;AB;JG;1
0;5600;35;3;5;TV;0;0;3327;1;1;0;43;CD;MK;1
0;32500;35;5;16;LK;0;0;157;3;1;0;15;CD;CX;1
0;100006;40;4;16;UW;0;0;247;1;1;0;43;CD;MK;1
0;76938;26;6;21;CE;0;0;898;2;1;0;14;AB;BW;1
0;26097;37;1;16;TV;0;0;3327;3;1;0;43;KL;MK;1
1;17983;45;1;16;GH;0;0;813;1;1;1;8;EF;CE;0
1;98329;28;2;13;WX;0;0;1;1;1;1;8;KL;AA;0
0;74707;50;3;18;KL;0;0;831;1;1;0;53;AB;QR;1
0;59602;49;2;20;LM;0;0;161;1;1;0;53;CD;QR;1
1;82423;35;1;4;GH;0;0;813;1;1;1;8;CD;CE;0
0;108609;25;2;20;CD;0;0;3073;1;1;0;2;CD;IJ;1
0;11254;19;1;0;CE;0;0;3007;1;1;0;14;CD;BW;1
0;38868;37;6;21;WX;0;0;748;1;1;0;8;EF;UW;1
1;73123;28;1;8;XB;0;0;83;1;1;1;8;IJ;UW;1
0;26703;43;2;15;UW;0;0;249;3;1;0;43;CD;BX;0
1;37068;28;4;20;RQ;0;0;108;1;1;1;8;KL;AW;0
1;66053;44;5;7;OP;1;0;3980;2;1;0;16;KL;IJ;0
0;12065;49;2;20;PR;0;0;3920;1;1;0;31;AB;RQ;1
1;95357;33;5;14;WX;0;0;755;1;1;1;8;KL;UW;1
0;51843;27;5;19;LM;0;0;94;3;1;0;53;AB;QR;1
1;58888;31;1;15;RQ;0;0;108;1;1;1;16;KL;AW;0
0;7483;22;6;23;IK;0;0;155;1;1;0;7;CD;RT;1
0;113950;22;5;14;LM;0;0;94;1;1;0;53;CD;QR;1
1;83307;27;2;15;RQ;0;0;108;1;1;1;8;KL;CX;0
1;90540;34;6;10;WX;0;0;755;1;1;0;8;KL;AA;0
0;39830;40;1;7;UW;0;0;247;1;1;0;43;EF;MK;1
1;3347;26;5;22;GH;0;0;813;1;1;1;3;KL;UW;0
0;30646;47;2;14;OP;1;0;3752;1;1;0;16;BC;DA;1
1;38819;33;6;19;WX;0;1;755;1;1;1;8;KL;NJ;0
0;101964;28;0;11;TV;0;0;827;1;1;1;43;IJ;NJ;0
0;46631;42;4;20;VW;0;0;234;2;1;0;25;FG;GI;1
1;42302;19;4;14;WX;0;0;755;1;1;1;8;FG;UW;1
1;51314;30;5;3;CD;0;1;812;2;1;1;2;KL;IJ;1
0;109082;43;3;14;AB;0;0;825;1;1;0;44;CD;FG;1
0;45253;43;2;16;CE;0;0;898;1;1;0;14;AB;BW;1
0;97977;54;2;2;UW;0;0;247;3;1;0;43;KL;MK;1
0;18197;30;1;23;UW;0;0;247;3;1;0;43;CD;MK;1
1;96286;37;6;17;OP;0;0;809;1;1;1;16;KL;UW;0
0;4516;36;1;0;WX;1;0;3749;1;1;0;8;BC;UW;1
0;98474;30;2;16;HJ;0;0;817;1;1;0;7;EF;RT;1
1;72188;34;6;20;OP;0;0;1;1;1;1;16;KL;NJ;0
1;61497;28;5;18;AC;0;0;811;1;1;1;5;KL;NJ;0
1;36809;26;4;13;HJ;0;0;817;1;1;1;7;KL;NJ;0
0;29933;28;1;15;MN;0;0;1998;1;1;0;40;CD;UV;1
0;65828;26;4;22;VW;0;0;233;2;1;0;25;FG;GI;1
0;74141;43;2;21;AB;0;0;825;3;1;0;44;KL;FG;1
0;85526;32;5;23;WX;0;0;755;1;1;0;8;BC;UW;1
0;16607;40;6;1;UW;0;0;247;2;1;0;43;CD;MK;1
0;25107;26;0;5;CE;0;0;3007;1;1;0;14;FG;BW;1
0;110549;41;6;0;LM;0;0;94;3;1;0;53;CD;QR;1
1;27353;30;3;19;WX;0;0;755;1;1;1;8;KL;AW;0
1;48429;43;0;12;DF;0;0;98;1;1;1;14;KL;AW;0
1;69079;41;2;12;DE;0;0;92;1;1;1;2;KL;EF;0
0;36617;45;4;2;BC;0;0;246;1;1;0;44;CD;FG;1
0;70037;41;3;16;GH;0;0;813;2;1;0;3;KL;MN;1
1;112658;24;3;11;CD;0;0;812;1;1;1;2;KL;UW;0
1;42274;51;4;13;KL;0;0;831;1;1;0;53;CD;NJ;0
0;85256;37;5;15;CE;0;0;804;3;1;0;14;CD;BW;1
0;36007;63;2;22;CE;0;0;3626;3;1;0;14;CD;BW;1
